@relation loan_default_reduced_sampled_training-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1

@attribute loan_limit {cf,ncf}
@attribute loan_type {type1,type2,type3}
@attribute business_or_commercial {nob/c,b/c}
@attribute Neg_ammortization {not_neg,neg_amm}
@attribute lump_sum_payment {not_lpsm,lpsm}
@attribute income numeric
@attribute co-applicant_credit_type {EXP,CIB}
@attribute submission_of_application {to_inst,not_inst}
@attribute LTV numeric
@attribute dtir1 numeric
@attribute Status {no,yes}

@data
cf,type1,nob/c,not_neg,not_lpsm,5640,EXP,to_inst,46.279762,38,no
cf,type1,nob/c,not_neg,not_lpsm,1380,CIB,to_inst,49.100719,49,no
cf,type1,nob/c,not_neg,not_lpsm,6600,CIB,to_inst,55.699088,21,no
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,43.715084,36,no
cf,type1,nob/c,not_neg,not_lpsm,6720,CIB,not_inst,74.504405,45,no
cf,type1,nob/c,not_neg,not_lpsm,8640,EXP,to_inst,73.026316,22,no
cf,type2,b/c,not_neg,not_lpsm,3240,EXP,to_inst,94.95614,44,no
cf,type1,nob/c,not_neg,not_lpsm,11520,CIB,not_inst,67.805233,37,no
cf,type1,nob/c,not_neg,not_lpsm,6540,CIB,not_inst,86.952555,48,no
cf,type1,nob/c,neg_amm,not_lpsm,17700,EXP,not_inst,59.146341,20,no
cf,type1,nob/c,not_neg,not_lpsm,3360,EXP,not_inst,88.669065,49,no
cf,type2,b/c,not_neg,not_lpsm,3720,EXP,to_inst,82.821229,58,no
cf,type1,nob/c,not_neg,not_lpsm,4440,CIB,to_inst,80.783582,49,no
cf,type1,nob/c,not_neg,not_lpsm,5280,CIB,to_inst,74.371069,40,no
ncf,type1,nob/c,not_neg,not_lpsm,6600,CIB,not_inst,93.821839,22,no
cf,type1,nob/c,not_neg,not_lpsm,5040,EXP,not_inst,96.597633,48,no
cf,type1,nob/c,not_neg,not_lpsm,4680,CIB,to_inst,73.706897,39,no
cf,type2,b/c,not_neg,not_lpsm,5340,EXP,to_inst,85.958904,46,no
cf,type1,nob/c,not_neg,not_lpsm,2460,CIB,not_inst,57.352941,41,no
cf,type1,nob/c,not_neg,not_lpsm,9660,EXP,to_inst,53.826531,16,no
cf,type1,nob/c,not_neg,not_lpsm,6000,EXP,to_inst,66.061453,30,no
cf,type1,nob/c,not_neg,not_lpsm,3240,CIB,to_inst,68.305439,43,no
cf,type1,nob/c,not_neg,not_lpsm,24000,EXP,to_inst,80.709343,20,no
cf,type1,nob/c,not_neg,not_lpsm,5640,EXP,to_inst,46.279762,38,no
cf,type1,nob/c,not_neg,not_lpsm,5100,CIB,not_inst,78.609155,31,no
cf,type1,nob/c,not_neg,not_lpsm,9300,EXP,to_inst,94.730392,30,no
cf,type1,nob/c,not_neg,not_lpsm,6240,CIB,to_inst,73.026316,45,no
cf,type1,nob/c,not_neg,not_lpsm,6960,CIB,to_inst,69.977169,42,no
cf,type1,nob/c,not_neg,not_lpsm,9180,EXP,to_inst,68.54067,36,no
cf,type1,nob/c,not_neg,not_lpsm,6000,EXP,not_inst,58.972772,41,no
cf,type1,nob/c,not_neg,not_lpsm,7500,EXP,to_inst,85.071942,31,no
?,type1,nob/c,not_neg,not_lpsm,7380,EXP,to_inst,36.655773,33,no
cf,type1,nob/c,not_neg,not_lpsm,9840,EXP,not_inst,78.817365,37,no
cf,type2,b/c,not_neg,not_lpsm,3720,CIB,to_inst,82.563025,55,no
cf,type1,nob/c,not_neg,not_lpsm,3180,CIB,to_inst,75.152439,44,no
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,not_inst,88.669065,39,no
cf,type1,nob/c,not_neg,not_lpsm,5040,EXP,to_inst,66.983696,32,no
cf,type1,nob/c,not_neg,not_lpsm,6900,EXP,not_inst,52.46063,21,no
cf,type1,nob/c,not_neg,not_lpsm,6000,CIB,not_inst,33.685662,42,no
cf,type1,nob/c,not_neg,not_lpsm,2640,EXP,to_inst,91.015625,36,no
cf,type1,nob/c,not_neg,not_lpsm,4620,CIB,to_inst,79.20082,42,no
cf,type1,nob/c,not_neg,not_lpsm,4260,EXP,to_inst,52.906977,43,no
cf,type2,b/c,not_neg,not_lpsm,1800,CIB,to_inst,5.959916,30,no
cf,type1,nob/c,neg_amm,not_lpsm,3720,CIB,to_inst,88.669065,42,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,60.844749,42,no
cf,type2,b/c,not_neg,not_lpsm,2580,CIB,not_inst,91.666667,58,no
cf,type1,nob/c,not_neg,not_lpsm,10980,EXP,not_inst,78.979239,39,no
cf,type1,nob/c,not_neg,not_lpsm,10440,CIB,not_inst,89.133739,26,no
cf,type1,nob/c,neg_amm,not_lpsm,6720,EXP,to_inst,78.474903,39,no
cf,type3,nob/c,not_neg,not_lpsm,4980,EXP,to_inst,99.440299,40,no
cf,type1,nob/c,not_neg,not_lpsm,6600,CIB,to_inst,86.949686,20,no
cf,type1,nob/c,not_neg,not_lpsm,5700,CIB,to_inst,82.718121,42,no
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,not_inst,88.978495,48,no
cf,type1,nob/c,not_neg,not_lpsm,5580,EXP,to_inst,71.984925,33,no
ncf,type1,nob/c,not_neg,not_lpsm,16500,EXP,to_inst,67.065603,26,no
cf,type1,nob/c,not_neg,not_lpsm,3420,CIB,not_inst,80.027933,41,no
cf,type1,nob/c,not_neg,not_lpsm,2280,EXP,to_inst,24.162011,39,no
cf,type1,nob/c,not_neg,not_lpsm,3180,EXP,to_inst,84.514925,42,no
cf,type1,nob/c,not_neg,not_lpsm,4020,EXP,to_inst,67.405063,48,no
ncf,type1,nob/c,not_neg,not_lpsm,1380,CIB,to_inst,55.434783,46,no
cf,type1,nob/c,not_neg,not_lpsm,2160,CIB,to_inst,47.961957,49,no
cf,type1,nob/c,not_neg,not_lpsm,12360,EXP,not_inst,75.485437,17,no
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,not_inst,72.671569,40,no
cf,type1,nob/c,not_neg,not_lpsm,7560,EXP,not_inst,41.160359,49,no
cf,type1,nob/c,not_neg,not_lpsm,3960,EXP,to_inst,59.146341,48,no
cf,type2,b/c,not_neg,not_lpsm,6900,EXP,not_inst,81.810036,44,no
cf,type1,nob/c,not_neg,not_lpsm,4260,CIB,to_inst,86.949686,41,no
ncf,type1,nob/c,not_neg,not_lpsm,5040,CIB,to_inst,67.95977,37,no
cf,type1,nob/c,not_neg,not_lpsm,1200,CIB,to_inst,64.204545,48,no
cf,type1,nob/c,neg_amm,not_lpsm,4740,CIB,not_inst,47.146119,31,no
cf,type1,nob/c,not_neg,not_lpsm,6600,EXP,not_inst,58.928571,49,no
cf,type1,nob/c,not_neg,not_lpsm,15660,CIB,to_inst,48.853211,15,no
cf,type1,nob/c,not_neg,not_lpsm,5400,CIB,not_inst,64.729299,47,no
cf,type1,nob/c,not_neg,not_lpsm,8700,CIB,to_inst,55.970724,42,no
ncf,type1,nob/c,not_neg,not_lpsm,7800,EXP,not_inst,94.59799,48,no
cf,type2,b/c,not_neg,not_lpsm,7260,EXP,to_inst,99.496644,32,no
cf,type1,nob/c,not_neg,not_lpsm,7620,CIB,to_inst,89.828431,36,no
cf,type2,b/c,not_neg,not_lpsm,3540,CIB,to_inst,99.050633,52,no
cf,type1,nob/c,not_neg,not_lpsm,6720,EXP,to_inst,63.569079,40,no
cf,type2,b/c,not_neg,not_lpsm,6900,EXP,to_inst,83.914729,32,no
cf,type1,nob/c,not_neg,not_lpsm,10080,EXP,not_inst,94.525066,45,no
cf,type1,nob/c,not_neg,not_lpsm,6540,EXP,to_inst,75.094697,39,no
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,not_inst,78.721683,43,no
?,type1,nob/c,not_neg,not_lpsm,2460,EXP,not_inst,49.213836,49,no
cf,type1,nob/c,not_neg,not_lpsm,4380,CIB,to_inst,59.937238,41,no
cf,type1,nob/c,not_neg,not_lpsm,12180,CIB,not_inst,61.827458,25,no
cf,type3,nob/c,not_neg,not_lpsm,4440,CIB,not_inst,101.706827,58,no
cf,type1,nob/c,not_neg,not_lpsm,7620,CIB,to_inst,75.429799,46,no
cf,type1,nob/c,not_neg,not_lpsm,7020,EXP,to_inst,68.208661,36,no
cf,type1,nob/c,not_neg,not_lpsm,11520,EXP,to_inst,79.20082,9,no
cf,type1,nob/c,not_neg,not_lpsm,7200,EXP,to_inst,79.362416,39,no
cf,type1,nob/c,not_neg,not_lpsm,4380,CIB,to_inst,74.159664,44,no
cf,type3,nob/c,not_neg,not_lpsm,7680,EXP,to_inst,94.471154,47,no
cf,type1,nob/c,not_neg,not_lpsm,4560,CIB,to_inst,69.104803,44,no
cf,type1,nob/c,not_neg,not_lpsm,2580,CIB,to_inst,42.527174,37,no
cf,type1,nob/c,not_neg,not_lpsm,3300,EXP,to_inst,77.01005,49,no
cf,type1,nob/c,not_neg,not_lpsm,7020,EXP,to_inst,89.021164,32,no
cf,type1,nob/c,not_neg,not_lpsm,5220,CIB,to_inst,78.361345,32,no
ncf,type1,nob/c,not_neg,not_lpsm,5700,CIB,to_inst,75.152439,32,no
cf,type1,nob/c,not_neg,not_lpsm,12960,EXP,to_inst,64.07967,23,no
cf,type1,nob/c,not_neg,not_lpsm,2520,CIB,not_inst,77.052239,47,no
cf,type1,nob/c,not_neg,not_lpsm,4800,CIB,to_inst,63.392857,36,no
cf,type1,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,69.054878,37,no
cf,type1,nob/c,not_neg,not_lpsm,5760,CIB,not_inst,59.538153,30,no
cf,type1,nob/c,not_neg,not_lpsm,2880,EXP,to_inst,87.921348,35,no
cf,type2,b/c,not_neg,not_lpsm,2940,CIB,to_inst,50.868056,31,no
cf,type1,nob/c,not_neg,not_lpsm,4980,EXP,to_inst,55.877743,38,no
cf,type1,nob/c,not_neg,not_lpsm,7560,EXP,not_inst,91.988417,39,no
cf,type2,b/c,not_neg,not_lpsm,15240,EXP,not_inst,98.197492,40,no
cf,type1,nob/c,not_neg,not_lpsm,5460,EXP,not_inst,69.265233,48,no
cf,type1,nob/c,neg_amm,not_lpsm,4680,EXP,to_inst,85.041841,39,no
ncf,type1,nob/c,not_neg,not_lpsm,5820,CIB,to_inst,57.8125,29,no
cf,type1,nob/c,not_neg,not_lpsm,12120,CIB,not_inst,61.203866,42,no
cf,type1,nob/c,not_neg,not_lpsm,6360,CIB,to_inst,91.977612,42,no
cf,type1,nob/c,not_neg,not_lpsm,5700,EXP,not_inst,94.157609,41,no
cf,type2,b/c,not_neg,not_lpsm,4260,EXP,to_inst,98.986486,49,no
cf,type1,nob/c,not_neg,not_lpsm,4800,EXP,not_inst,96.14094,49,no
ncf,type1,nob/c,not_neg,not_lpsm,19920,EXP,to_inst,67.113095,31,no
cf,type1,nob/c,not_neg,not_lpsm,5520,EXP,not_inst,56.990132,37,no
ncf,type1,nob/c,not_neg,not_lpsm,11220,EXP,not_inst,75.07716,37,no
cf,type1,nob/c,neg_amm,not_lpsm,6660,CIB,to_inst,78.846154,31,no
cf,type1,nob/c,not_neg,not_lpsm,17520,CIB,to_inst,85.663842,20,no
cf,type1,nob/c,not_neg,not_lpsm,9960,EXP,to_inst,31.004902,38,no
cf,type1,nob/c,not_neg,not_lpsm,4620,CIB,not_inst,79.522613,41,no
cf,type1,nob/c,not_neg,not_lpsm,11820,EXP,not_inst,93.879056,36,no
cf,type1,nob/c,neg_amm,not_lpsm,8940,CIB,to_inst,64.182058,33,no
cf,type1,nob/c,not_neg,not_lpsm,16380,EXP,not_inst,59.085903,37,no
cf,type1,nob/c,not_neg,not_lpsm,7200,EXP,to_inst,77.412281,48,no
cf,type1,nob/c,not_neg,not_lpsm,6660,EXP,to_inst,92.22973,36,no
cf,type1,nob/c,not_neg,not_lpsm,2220,CIB,to_inst,63.392857,24,no
ncf,type1,nob/c,not_neg,not_lpsm,6420,CIB,to_inst,23.083942,24,no
cf,type1,nob/c,not_neg,not_lpsm,4680,CIB,to_inst,83.914729,31,no
cf,type1,nob/c,not_neg,not_lpsm,6000,CIB,not_inst,73.471616,40,no
cf,type1,nob/c,not_neg,not_lpsm,7740,EXP,not_inst,54.248658,48,no
cf,type1,nob/c,not_neg,not_lpsm,14220,EXP,not_inst,80.256724,34,no
ncf,type1,nob/c,not_neg,not_lpsm,9000,EXP,to_inst,76.082677,28,no
cf,type1,nob/c,not_neg,not_lpsm,16560,EXP,to_inst,73.320896,31,no
cf,type1,nob/c,not_neg,not_lpsm,17760,EXP,to_inst,75.111607,39,no
ncf,type3,nob/c,not_neg,not_lpsm,6660,EXP,not_inst,103.714859,49,no
cf,type1,nob/c,not_neg,not_lpsm,12300,CIB,to_inst,30.247642,37,no
cf,type1,nob/c,not_neg,not_lpsm,18720,EXP,not_inst,55.009542,30,no
ncf,type1,nob/c,not_neg,not_lpsm,2820,EXP,to_inst,80.063291,54,no
cf,type1,nob/c,not_neg,not_lpsm,4020,CIB,not_inst,95.542636,31,no
cf,type1,nob/c,not_neg,not_lpsm,31320,EXP,not_inst,62.862797,28,no
cf,type1,nob/c,neg_amm,not_lpsm,7380,CIB,to_inst,78.439153,26,no
cf,type1,nob/c,not_neg,not_lpsm,8520,EXP,not_inst,40.591398,29,no
cf,type1,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,67.405063,22,no
cf,type1,nob/c,not_neg,not_lpsm,7560,CIB,not_inst,72.829341,44,no
cf,type3,nob/c,not_neg,not_lpsm,2940,CIB,to_inst,98.469388,23,no
cf,type1,nob/c,not_neg,not_lpsm,3060,CIB,not_inst,64.937107,40,no
cf,type1,nob/c,not_neg,not_lpsm,3540,EXP,not_inst,32.18599,49,no
cf,type1,nob/c,not_neg,not_lpsm,6900,EXP,to_inst,69.764957,37,no
cf,type1,nob/c,not_neg,not_lpsm,12600,EXP,not_inst,75.122549,30,no
cf,type2,b/c,not_neg,not_lpsm,4260,EXP,to_inst,98.986486,49,no
cf,type1,nob/c,not_neg,not_lpsm,16260,EXP,not_inst,79.505076,24,no
cf,type1,nob/c,not_neg,not_lpsm,4440,EXP,to_inst,81.084656,45,no
cf,type1,nob/c,not_neg,not_lpsm,7020,EXP,not_inst,85.651408,40,no
cf,type1,nob/c,not_neg,not_lpsm,7500,EXP,to_inst,24.315068,38,no
?,type1,nob/c,not_neg,not_lpsm,10500,EXP,to_inst,74.497487,49,no
cf,type1,nob/c,not_neg,not_lpsm,11760,CIB,not_inst,75.056306,37,no
cf,type2,b/c,not_neg,not_lpsm,4380,EXP,not_inst,95.542636,50,no
cf,type1,nob/c,not_neg,not_lpsm,6420,EXP,to_inst,74.641577,49,no
cf,type3,nob/c,not_neg,not_lpsm,5760,EXP,not_inst,82.130282,43,no
ncf,type1,nob/c,not_neg,not_lpsm,10800,EXP,not_inst,74.051491,37,no
cf,type1,nob/c,not_neg,not_lpsm,4080,CIB,to_inst,49.733475,43,no
cf,type1,nob/c,not_neg,not_lpsm,9960,EXP,not_inst,65.344311,40,no
cf,type1,nob/c,not_neg,not_lpsm,5820,EXP,to_inst,28.760446,44,no
cf,type2,b/c,not_neg,not_lpsm,4320,CIB,to_inst,91.015625,25,no
ncf,type3,nob/c,not_neg,not_lpsm,4920,CIB,not_inst,99.649533,35,no
cf,type1,nob/c,not_neg,not_lpsm,3180,EXP,not_inst,80.032468,45,no
cf,type1,nob/c,not_neg,not_lpsm,7080,EXP,to_inst,83.914729,25,no
cf,type1,nob/c,not_neg,not_lpsm,6300,EXP,to_inst,75.082237,42,no
?,type1,nob/c,not_neg,not_lpsm,5640,EXP,to_inst,91.977612,51,no
cf,type1,nob/c,neg_amm,not_lpsm,4980,CIB,not_inst,93.994413,48,no
cf,type1,nob/c,not_neg,not_lpsm,10260,CIB,not_inst,80.405405,35,no
cf,type1,nob/c,not_neg,not_lpsm,15720,EXP,not_inst,94.138418,37,no
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,not_inst,62.554585,47,no
cf,type1,nob/c,not_neg,not_lpsm,4380,CIB,to_inst,40.50152,33,no
cf,type1,nob/c,neg_amm,not_lpsm,6420,EXP,to_inst,40.975936,27,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,not_inst,32.715431,46,no
cf,type1,nob/c,not_neg,not_lpsm,5340,CIB,to_inst,77.853261,39,no
cf,type1,nob/c,not_neg,not_lpsm,3000,CIB,to_inst,57.305195,46,no
cf,type2,b/c,not_neg,not_lpsm,2400,CIB,not_inst,83.203125,36,no
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,80.03876,43,no
cf,type1,nob/c,not_neg,not_lpsm,8580,EXP,not_inst,93.821839,29,no
cf,type1,nob/c,not_neg,not_lpsm,15960,CIB,not_inst,74.441341,42,no
cf,type1,nob/c,not_neg,not_lpsm,2580,CIB,not_inst,78.846154,45,no
cf,type1,nob/c,not_neg,not_lpsm,5820,EXP,to_inst,77.37467,49,no
cf,type1,nob/c,not_neg,not_lpsm,4380,EXP,to_inst,40.921788,22,no
cf,type1,nob/c,not_neg,not_lpsm,3240,EXP,to_inst,87.298387,39,no
cf,type1,nob/c,not_neg,not_lpsm,4140,CIB,to_inst,84.42029,36,no
cf,type1,nob/c,not_neg,not_lpsm,6960,CIB,to_inst,44.768722,33,no
cf,type1,nob/c,not_neg,not_lpsm,6180,EXP,to_inst,58.756039,42,no
?,type1,nob/c,not_neg,not_lpsm,8640,CIB,not_inst,63.064972,47,no
cf,type1,nob/c,not_neg,not_lpsm,10380,EXP,not_inst,79.618474,15,no
cf,type1,nob/c,not_neg,not_lpsm,6420,EXP,not_inst,96.493902,34,no
cf,type1,nob/c,not_neg,not_lpsm,12900,EXP,not_inst,80.027933,38,no
cf,type1,nob/c,not_neg,not_lpsm,5520,EXP,to_inst,48.805732,38,no
cf,type3,nob/c,not_neg,not_lpsm,2700,CIB,not_inst,51.765537,55,no
cf,type1,nob/c,not_neg,not_lpsm,6480,EXP,to_inst,78.645833,27,no
cf,type1,nob/c,not_neg,not_lpsm,3900,CIB,not_inst,96.597633,46,no
cf,type1,nob/c,not_neg,not_lpsm,6720,EXP,to_inst,66.879562,48,no
cf,type1,nob/c,not_neg,not_lpsm,4560,CIB,not_inst,67.330383,60,no
cf,type2,b/c,neg_amm,not_lpsm,8940,EXP,not_inst,97.73622,41,no
cf,type1,nob/c,not_neg,not_lpsm,960,CIB,to_inst,59.765625,39,no
ncf,type1,nob/c,neg_amm,not_lpsm,4140,CIB,to_inst,21.736597,37,no
cf,type1,nob/c,not_neg,not_lpsm,5340,EXP,to_inst,78.645833,30,no
cf,type1,nob/c,neg_amm,not_lpsm,12360,EXP,to_inst,72.829341,40,no
cf,type1,nob/c,not_neg,not_lpsm,1800,CIB,to_inst,67.405063,40,no
cf,type1,nob/c,not_neg,not_lpsm,12300,EXP,to_inst,68.904321,27,no
cf,type1,nob/c,not_neg,not_lpsm,5760,EXP,to_inst,64.534884,32,no
cf,type1,nob/c,not_neg,not_lpsm,8280,CIB,not_inst,72.879464,32,no
cf,type1,nob/c,not_neg,not_lpsm,6120,EXP,not_inst,96.006944,22,no
cf,type1,nob/c,not_neg,not_lpsm,4320,EXP,to_inst,54.058442,44,no
cf,type1,nob/c,not_neg,not_lpsm,11100,EXP,to_inst,70.712209,28,no
cf,type1,nob/c,not_neg,not_lpsm,9060,EXP,not_inst,70.615866,36,no
cf,type1,nob/c,not_neg,not_lpsm,9540,CIB,not_inst,73.867314,24,no
cf,type1,nob/c,not_neg,not_lpsm,1560,CIB,to_inst,83.203125,38,no
cf,type2,b/c,not_neg,not_lpsm,1680,CIB,to_inst,84.42029,57,no
cf,type1,nob/c,not_neg,not_lpsm,4620,EXP,to_inst,13.204593,23,no
cf,type2,b/c,not_neg,not_lpsm,2940,CIB,to_inst,84.090909,30,no
cf,type1,nob/c,not_neg,not_lpsm,13080,EXP,not_inst,59.504608,20,no
cf,type1,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,88.56383,40,no
cf,type1,nob/c,not_neg,not_lpsm,8880,CIB,to_inst,93.445122,48,no
cf,type1,nob/c,not_neg,not_lpsm,5520,EXP,to_inst,79.233871,47,no
ncf,type2,b/c,not_neg,not_lpsm,3120,CIB,to_inst,98.913043,32,no
cf,type1,nob/c,not_neg,not_lpsm,10380,CIB,to_inst,88.777372,25,no
cf,type1,nob/c,not_neg,not_lpsm,7080,CIB,not_inst,94.732441,49,no
cf,type1,nob/c,not_neg,not_lpsm,9300,EXP,to_inst,91.201117,39,no
cf,type1,nob/c,not_neg,not_lpsm,4440,CIB,to_inst,71.226415,35,no
cf,type1,nob/c,not_neg,not_lpsm,8220,EXP,to_inst,70.220588,33,no
cf,type1,nob/c,not_neg,not_lpsm,9540,EXP,to_inst,21.721626,49,no
cf,type1,nob/c,not_neg,not_lpsm,3180,CIB,not_inst,65.491453,49,no
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,to_inst,37.466125,37,no
cf,type1,nob/c,not_neg,lpsm,6480,CIB,to_inst,94.312169,46,no
cf,type3,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,90.09434,43,no
ncf,type2,b/c,not_neg,not_lpsm,9180,EXP,not_inst,65.538033,60,no
cf,type1,nob/c,not_neg,not_lpsm,3720,EXP,to_inst,28.174603,39,no
cf,type1,nob/c,not_neg,not_lpsm,6720,EXP,not_inst,59.242958,30,no
cf,type1,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,71.792763,42,no
cf,type1,nob/c,not_neg,not_lpsm,8040,CIB,not_inst,87.022293,37,no
cf,type2,b/c,not_neg,not_lpsm,3840,EXP,to_inst,88.56383,61,no
cf,type1,nob/c,neg_amm,not_lpsm,5760,CIB,not_inst,38.898026,46,no
cf,type1,nob/c,not_neg,not_lpsm,9000,CIB,not_inst,80.256724,48,no
cf,type1,nob/c,not_neg,not_lpsm,7380,EXP,not_inst,24.260523,36,no
cf,type1,nob/c,not_neg,not_lpsm,10500,EXP,not_inst,54.175947,20,no
cf,type1,nob/c,not_neg,not_lpsm,21240,EXP,not_inst,75.152439,27,no
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,to_inst,94.157609,30,no
cf,type1,nob/c,not_neg,not_lpsm,8400,EXP,not_inst,70.752896,30,no
cf,type1,nob/c,not_neg,not_lpsm,7500,EXP,to_inst,82.718121,23,no
cf,type1,nob/c,not_neg,not_lpsm,11640,EXP,not_inst,74.144254,47,no
cf,type1,nob/c,not_neg,not_lpsm,5940,CIB,to_inst,64.52164,37,no
cf,type1,nob/c,not_neg,not_lpsm,7680,EXP,not_inst,83.634538,49,no
cf,type1,nob/c,not_neg,not_lpsm,8340,EXP,not_inst,59.084302,21,no
cf,type1,nob/c,not_neg,not_lpsm,3480,CIB,to_inst,79.040404,30,no
cf,type1,nob/c,not_neg,not_lpsm,2460,CIB,to_inst,68.081761,49,no
cf,type1,nob/c,not_neg,not_lpsm,7680,EXP,to_inst,70.148026,36,no
cf,type1,nob/c,not_neg,not_lpsm,17520,CIB,to_inst,85.663842,20,no
cf,type1,nob/c,not_neg,not_lpsm,13980,CIB,not_inst,78.110048,35,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,56.782946,49,no
cf,type1,nob/c,not_neg,not_lpsm,6720,CIB,to_inst,86.184211,26,no
cf,type1,nob/c,not_neg,not_lpsm,11820,EXP,to_inst,83.602151,26,no
cf,type1,nob/c,not_neg,lpsm,4920,EXP,to_inst,58.831522,22,no
cf,type1,nob/c,not_neg,not_lpsm,9300,EXP,to_inst,96.493902,38,no
cf,type1,nob/c,not_neg,not_lpsm,4320,CIB,not_inst,69.970414,21,no
ncf,type1,nob/c,not_neg,not_lpsm,6540,CIB,to_inst,87.133891,36,no
cf,type2,b/c,not_neg,not_lpsm,7740,EXP,to_inst,68.503289,35,no
cf,type1,nob/c,not_neg,not_lpsm,13500,EXP,not_inst,77.452026,39,no
cf,type1,nob/c,not_neg,not_lpsm,4860,EXP,not_inst,74.641577,44,no
cf,type1,nob/c,not_neg,not_lpsm,6420,CIB,not_inst,84.574468,41,no
cf,type1,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,52.358491,40,no
cf,type2,b/c,not_neg,not_lpsm,4860,CIB,to_inst,86.764706,35,no
cf,type2,b/c,neg_amm,not_lpsm,2160,CIB,to_inst,79.040404,46,no
cf,type2,b/c,not_neg,not_lpsm,4980,EXP,to_inst,99.395161,59,no
cf,type1,nob/c,not_neg,not_lpsm,9060,EXP,to_inst,42.22488,22,no
cf,type2,b/c,not_neg,not_lpsm,4140,EXP,to_inst,98.828125,44,no
cf,type1,nob/c,not_neg,not_lpsm,3600,EXP,not_inst,78.20122,49,no
ncf,type3,nob/c,neg_amm,not_lpsm,8280,EXP,to_inst,99.528302,39,no
cf,type1,nob/c,not_neg,not_lpsm,11460,EXP,not_inst,68.483709,46,no
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,to_inst,59.908537,39,no
cf,type3,nob/c,not_neg,not_lpsm,5340,EXP,not_inst,71.901709,28,no
ncf,type1,nob/c,not_neg,not_lpsm,24720,EXP,not_inst,73.385762,14,no
cf,type1,nob/c,not_neg,not_lpsm,15360,CIB,not_inst,75.835073,35,no
cf,type1,nob/c,not_neg,not_lpsm,4080,CIB,not_inst,73.471616,39,no
cf,type1,nob/c,not_neg,not_lpsm,1740,CIB,not_inst,98.913043,46,no
cf,type1,nob/c,neg_amm,not_lpsm,12300,EXP,not_inst,54.825368,39,no
cf,type1,nob/c,not_neg,not_lpsm,10380,CIB,to_inst,69.506369,35,no
cf,type1,nob/c,not_neg,not_lpsm,6960,CIB,to_inst,44.768722,33,no
cf,type1,nob/c,not_neg,not_lpsm,7200,CIB,not_inst,57.445141,33,no
cf,type1,nob/c,not_neg,not_lpsm,11700,EXP,to_inst,38.89218,39,no
cf,type1,nob/c,not_neg,not_lpsm,5160,EXP,to_inst,77.052239,46,no
cf,type2,b/c,not_neg,not_lpsm,1380,CIB,to_inst,64.830508,54,no
cf,type1,nob/c,not_neg,not_lpsm,7920,CIB,to_inst,74.68652,30,no
cf,type1,nob/c,not_neg,not_lpsm,12060,CIB,not_inst,78.225806,21,no
cf,type1,nob/c,not_neg,not_lpsm,7620,CIB,not_inst,93.674699,45,no
?,type1,nob/c,not_neg,not_lpsm,4620,CIB,to_inst,56.909548,36,no
ncf,type2,b/c,not_neg,not_lpsm,6120,EXP,to_inst,90.680473,52,no
cf,type1,nob/c,not_neg,not_lpsm,4020,EXP,not_inst,52.831715,34,no
cf,type1,nob/c,not_neg,not_lpsm,2340,EXP,to_inst,22.633136,49,no
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,to_inst,75.122549,42,no
cf,type2,b/c,neg_amm,not_lpsm,2160,CIB,to_inst,79.040404,46,no
cf,type1,nob/c,not_neg,not_lpsm,3540,CIB,not_inst,58.237822,44,no
cf,type1,nob/c,not_neg,not_lpsm,4140,CIB,to_inst,80.783582,39,no
cf,type1,nob/c,not_neg,not_lpsm,4980,CIB,not_inst,59.645062,38,no
cf,type1,nob/c,not_neg,not_lpsm,5640,CIB,to_inst,67.137097,19,no
cf,type1,nob/c,not_neg,not_lpsm,2280,CIB,to_inst,77.412281,47,no
cf,type1,nob/c,not_neg,not_lpsm,6600,EXP,not_inst,73.200758,33,no
cf,type1,nob/c,not_neg,not_lpsm,8340,CIB,not_inst,59.012539,37,no
ncf,type1,nob/c,not_neg,not_lpsm,16320,EXP,not_inst,49.174009,49,no
?,type2,b/c,not_neg,not_lpsm,10800,EXP,to_inst,85.287081,31,no
cf,type3,nob/c,not_neg,not_lpsm,2940,EXP,to_inst,86.184211,37,no
cf,type1,nob/c,not_neg,not_lpsm,2940,CIB,not_inst,49.161074,37,no
